Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
Ord_4559,Prod_4,SHP_6343,Cust_1549,16245965,0.07,31,0.58
Ord_4559,Prod_8,SHP_6344,Cust_1549,38136,0,35,0.41
Ord_456,Prod_2,SHP_611,Cust_151,36522,0.04,8,0.46
Ord_4560,Prod_5,SHP_6346,Cust_1526,2693,0.04,32,0.41
Ord_4561,Prod_15,SHP_6347,Cust_1504,88331,0.01,4,0.58
Ord_4562,Prod_8,SHP_6348,Cust_1520,3644,0.05,44,0.49
Ord_4563,Prod_11,SHP_6349,Cust_1554,358591,0.06,25,0.65
Ord_4564,Prod_4,SHP_6351,Cust_1530,37130125,0.09,48,0.57
Ord_4565,Prod_3,SHP_6352,Cust_1546,1444,0.08,48,0.35
Ord_4566,Prod_14,SHP_6354,Cust_1515,1369896,0.05,4,0.37
Ord_4566,Prod_8,SHP_6353,Cust_1515,67669,0.09,21,0.43
Ord_4567,Prod_8,SHP_6355,Cust_1476,92543,0,28,0.42
Ord_4568,Prod_5,SHP_6356,Cust_1555,32163,0.04,23,0.49
Ord_4569,Prod_6,SHP_6357,Cust_1511,27807,0.08,48,0.36
Ord_457,Prod_4,SHP_613,Cust_136,40109375,0,24,0.06
Ord_457,Prod_4,SHP_612,Cust_136,322966,0.05,31,0.59
Ord_4570,Prod_4,SHP_6358,Cust_1541,328627,0,17,0.58
Ord_4571,Prod_8,SHP_6359,Cust_1518,673352,0.04,46,0.79
Ord_4572,Prod_6,SHP_6360,Cust_1480,37783,0.06,41,0.04
Ord_4573,Prod_13,SHP_6363,Cust_1556,25451,0.08,48,0.06
Ord_4573,Prod_5,SHP_6362,Cust_1556,5243,0.03,4,0.55
Ord_4574,Prod_5,SHP_6365,Cust_1490,128065,0.06,26,0.55
Ord_4574,Prod_2,SHP_6364,Cust_1490,26858,0.03,25,0.59
Ord_4575,Prod_6,SHP_6366,Cust_1514,23165,0,37,0.04
Ord_4576,Prod_5,SHP_6367,Cust_1490,19844,0.01,2,0.35
Ord_4577,Prod_2,SHP_6368,Cust_1495,29694,0.08,29,0.58
Ord_4578,Prod_4,SHP_6371,Cust_1492,11549375,0.04,11,0.57
Ord_4578,Prod_5,SHP_6370,Cust_1492,141721,0.07,28,0.65
Ord_4578,Prod_9,SHP_6369,Cust_1492,72975,0.02,44,0.38
Ord_4579,Prod_3,SHP_6372,Cust_1540,1099,0.01,16,0.36
Ord_458,Prod_9,SHP_614,Cust_139,67246,0.01,47,0.04
Ord_4580,Prod_6,SHP_6374,Cust_1558,34394,0.02,50,0.37
Ord_4581,Prod_11,SHP_6375,Cust_1559,12685544,0.02,45,0.62
Ord_4582,Prod_6,SHP_6376,Cust_1560,24663,0.08,20,0.38
Ord_4583,Prod_3,SHP_6377,Cust_1533,9452,0.06,12,0.04
Ord_4584,Prod_3,SHP_6378,Cust_1561,10669,0.01,22,0.36
Ord_4585,Prod_11,SHP_6379,Cust_1457,612693,0.01,41,0.71
Ord_4586,Prod_16,SHP_6381,Cust_1557,25734,0.04,20,0.06
Ord_4586,Prod_13,SHP_6381,Cust_1557,23877,0.02,20,0.58
Ord_4586,Prod_2,SHP_6381,Cust_1557,12897,0.03,23,0.59
Ord_4587,Prod_6,SHP_6382,Cust_1471,10741,0.05,5,0.38
Ord_4588,Prod_3,SHP_6383,Cust_1469,16341,0.07,25,0.36
Ord_4589,Prod_8,SHP_6384,Cust_1523,50766,0.01,34,0.37
Ord_459,Prod_4,SHP_615,Cust_158,822307,0.06,49,0.59
Ord_4590,Prod_9,SHP_6385,Cust_1465,321297,0.03,37,0.38
Ord_4590,Prod_6,SHP_6385,Cust_1465,29295,0.06,13,0.39
Ord_4591,Prod_13,SHP_6386,Cust_1507,4918,0.07,12,0.56
Ord_4592,Prod_3,SHP_6387,Cust_1488,6595,0.09,16,0.35
Ord_4593,Prod_4,SHP_6388,Cust_1457,1721641,0.04,17,0.56
Ord_4593,Prod_16,SHP_6388,Cust_1457,41337,0.04,50,0.55
Ord_4594,Prod_6,SHP_6389,Cust_1563,5935,0.02,9,0.38
Ord_4595,Prod_9,SHP_6390,Cust_1523,150084,0.01,46,0.04
Ord_4595,Prod_3,SHP_6391,Cust_1523,9864,0.03,45,0.38
Ord_4596,Prod_9,SHP_6392,Cust_1524,1112016,0.01,1,0.35
Ord_4596,Prod_13,SHP_6392,Cust_1524,1562,0.03,38,0.52
Ord_4597,Prod_1,SHP_6394,Cust_1564,38034,0.02,36,0.58
Ord_4597,Prod_12,SHP_6393,Cust_1564,991,0.02,24,0.39
Ord_4598,Prod_6,SHP_6395,Cust_1558,32533,0,41,0.36
Ord_4599,Prod_11,SHP_6396,Cust_1463,6449056,0.01,20,0.71
Ord_46,Prod_6,SHP_60,Cust_33,29613,0.04,47,0.39
Ord_46,Prod_6,SHP_60,Cust_33,217,0.01,41,0.36
Ord_460,Prod_17,SHP_617,Cust_162,250386,0.06,9,0.56
Ord_460,Prod_6,SHP_618,Cust_162,37467,0,29,0.38
Ord_460,Prod_3,SHP_616,Cust_161,25969,0.01,11,0.39
Ord_460,Prod_13,SHP_616,Cust_552,9671,0.01,28,0.56
Ord_4600,Prod_13,SHP_6397,Cust_1457,4521,0.02,22,0.56
Ord_4601,Prod_2,SHP_6398,Cust_1473,217522,0,29,0.41
Ord_4602,Prod_5,SHP_6401,Cust_1462,6479,0.03,2,0.54
Ord_4603,Prod_11,SHP_6402,Cust_1560,432429,0.09,13,0.62
Ord_4604,Prod_1,SHP_6403,Cust_1522,23424,0.09,24,0.06
Ord_4605,Prod_4,SHP_6404,Cust_1457,4357117,0.07,44,0.58
Ord_4606,Prod_11,SHP_6407,Cust_1457,424593,0,19,0.79
Ord_4606,Prod_8,SHP_6405,Cust_1457,129829,0.06,41,0.42
Ord_4606,Prod_13,SHP_6405,Cust_1457,59032,0.06,35,0.56
Ord_4606,Prod_6,SHP_6406,Cust_1457,1934,0.06,3,0.38
Ord_4607,Prod_2,SHP_6408,Cust_1474,146342,0.08,26,0.57
Ord_4608,Prod_15,SHP_6409,Cust_1466,102588,0.08,10,0.61
Ord_4609,Prod_1,SHP_6411,Cust_1464,285476,0.06,27,0.78
Ord_4609,Prod_8,SHP_6410,Cust_1464,4349,0.06,5,0.52
Ord_461,Prod_17,SHP_619,Cust_163,515535,0,11,0.56
Ord_4610,Prod_5,SHP_6413,Cust_1565,38323,0.01,9,0.65
Ord_4610,Prod_2,SHP_6412,Cust_1561,11487,0.01,11,0.58
Ord_4611,Prod_6,SHP_6416,Cust_1567,50673,0.08,41,0.38
Ord_4612,Prod_17,SHP_6418,Cust_1568,846768,0.01,4,0.55
Ord_4612,Prod_6,SHP_6417,Cust_1568,12927,0.07,20,0.36
Ord_4613,Prod_5,SHP_6419,Cust_1569,18322,0.01,13,0.73
Ord_4613,Prod_1,SHP_6420,Cust_1569,6803,0.02,4,0.81
Ord_4614,Prod_14,SHP_6423,Cust_1571,298846,0.05,49,0.44
Ord_4615,Prod_8,SHP_6424,Cust_1572,484674,0.01,30,0.49
Ord_4615,Prod_5,SHP_6425,Cust_1572,25483,0.01,34,0.43
Ord_4616,Prod_15,SHP_6426,Cust_1573,597984,0.01,46,
Ord_4616,Prod_12,SHP_6427,Cust_1573,17576,0.06,28,0.39
Ord_4617,Prod_15,SHP_6429,Cust_1574,167646,0.01,30,0.07
Ord_4617,Prod_3,SHP_6428,Cust_1574,42076,0.05,18,0.38
Ord_4617,Prod_13,SHP_6428,Cust_1574,14566,0.02,48,0.56
Ord_4618,Prod_4,SHP_6430,Cust_1575,6024205,0.09,13,0.55
Ord_4618,Prod_2,SHP_6430,Cust_1575,20335,0.08,35,0.06
Ord_4618,Prod_3,SHP_6431,Cust_1575,4452,0.03,18,0.37
Ord_4618,Prod_1,SHP_6432,Cust_1575,589,0.03,5,0.06
Ord_4619,Prod_10,SHP_6433,Cust_1576,364214,0.01,49,0.06
Ord_4619,Prod_10,SHP_6433,Cust_1576,177696,0.07,18,0.62
Ord_4619,Prod_11,SHP_6434,Cust_1576,29825,0.05,16,0.72
Ord_462,Prod_10,SHP_620,Cust_164,53851,0,7,0.06
Ord_4620,Prod_3,SHP_6435,Cust_1577,5962,0.04,10,0.37
Ord_4621,Prod_8,SHP_6436,Cust_1578,5773,0.06,2,0.75
Ord_4622,Prod_12,SHP_6437,Cust_1579,5626,0,14,0.38
Ord_4623,Prod_4,SHP_6438,Cust_1580,19617915,0.05,34,0.58
Ord_4624,Prod_17,SHP_6439,Cust_1581,616807,0.05,12,0.38
Ord_4625,Prod_1,SHP_6441,Cust_1583,126413,0.02,35,0.85
Ord_4625,Prod_6,SHP_6442,Cust_1583,29734,0.04,40,0.37
Ord_4625,Prod_5,SHP_6441,Cust_1583,8904,0.08,10,0.43
Ord_4626,Prod_11,SHP_6443,Cust_1584,840552,0.01,3,
Ord_4627,Prod_7,SHP_6444,Cust_1585,14259,0.02,29,0.85
Ord_4628,Prod_4,SHP_6445,Cust_1586,849337,0.07,8,0.58
Ord_4629,Prod_1,SHP_6447,Cust_1587,84819,0.06,25,0.06
Ord_4629,Prod_2,SHP_6446,Cust_1587,56215,0.01,12,0.46
Ord_4629,Prod_5,SHP_6446,Cust_1587,14077,0.01,7,0.39
Ord_463,Prod_1,SHP_621,Cust_164,378043,0.05,18,0.06
Ord_463,Prod_11,SHP_622,Cust_164,196168,0.04,10,0.72
Ord_4630,Prod_6,SHP_6448,Cust_1570,74693,0.09,40,0.37
Ord_4630,Prod_6,SHP_6449,Cust_1570,3134,0,37,0.04
Ord_4631,Prod_5,SHP_6450,Cust_1588,20877,0.03,43,0.47
Ord_4632,Prod_13,SHP_6451,Cust_1589,2855,0.01,6,0.58
Ord_4633,Prod_5,SHP_6452,Cust_1590,32452,0.08,11,0.42
Ord_4634,Prod_1,SHP_6454,Cust_1591,62833,0.09,48,0.56
Ord_4634,Prod_15,SHP_6453,Cust_1591,17707,0.05,6,0.78
Ord_4635,Prod_3,SHP_6455,Cust_1592,1412,0.05,21,0.36
Ord_4636,Prod_8,SHP_6456,Cust_1593,8302,0.06,15,0.64
Ord_4637,Prod_1,SHP_6457,Cust_1594,617629,0.04,37,0.59
Ord_4638,Prod_4,SHP_6458,Cust_1596,2218891,0,12,0.56
Ord_4639,Prod_15,SHP_6460,Cust_1597,476859,0.01,45,0.69
Ord_4639,Prod_12,SHP_6461,Cust_1597,11777,0.08,33,0.37
Ord_464,Prod_8,SHP_623,Cust_165,63872,0.04,20,0.75
Ord_4640,Prod_7,SHP_6462,Cust_1597,17998,0.01,21,0.04
Ord_4640,Prod_1,SHP_6463,Cust_1597,17462,0.01,18,0.06
Ord_4640,Prod_16,SHP_6462,Cust_1597,5544,0.09,16,0.83
Ord_4641,Prod_3,SHP_6464,Cust_1599,53289,0.09,43,0.35
Ord_4641,Prod_8,SHP_6465,Cust_1599,6069,0.06,24,0.55
Ord_4642,Prod_3,SHP_6466,Cust_1571,1611633,0.08,43,0.38
Ord_4643,Prod_15,SHP_6467,Cust_1600,548218,0.06,21,
Ord_4643,Prod_13,SHP_6468,Cust_1600,4557,0.09,16,0.56
Ord_4644,Prod_9,SHP_6469,Cust_1601,47346,0.03,13,0.04
Ord_4645,Prod_2,SHP_6472,Cust_1596,200724,0.03,9,0.42
Ord_4645,Prod_17,SHP_6473,Cust_1596,38441,0.05,42,0.39
Ord_4645,Prod_9,SHP_6471,Cust_1596,2919,0.03,1,0.35
Ord_4646,Prod_1,SHP_6476,Cust_1603,490238,0.05,32,0.59
Ord_4646,Prod_15,SHP_6475,Cust_1603,408319,0.07,43,0.69
Ord_4646,Prod_15,SHP_6474,Cust_1603,123906,0,4,0.56
Ord_4647,Prod_13,SHP_6478,Cust_1604,14899,0.03,41,0.59
Ord_4647,Prod_13,SHP_6478,Cust_1604,7066,0.06,21,0.56
Ord_4647,Prod_6,SHP_6477,Cust_1604,1996,0.05,1,0.38
Ord_4648,Prod_17,SHP_6479,Cust_1587,47827,0.01,33,0.39
Ord_4649,Prod_13,SHP_6480,Cust_1605,97792,0.05,39,0.56
Ord_465,Prod_3,SHP_624,Cust_166,159954,0,37,0.37
Ord_465,Prod_11,SHP_625,Cust_166,94242,0.02,2,0.79
Ord_4650,Prod_3,SHP_6481,Cust_1599,22926,0,31,0.37
Ord_4651,Prod_10,SHP_6482,Cust_1606,75494,0.01,12,0.61
Ord_4652,Prod_8,SHP_6483,Cust_1607,10119,0.07,26,0.54
Ord_4653,Prod_8,SHP_6484,Cust_1608,127925,0.01,38,0.42
Ord_4654,Prod_11,SHP_6485,Cust_1570,1257074,0.02,34,0.62
Ord_4655,Prod_3,SHP_6486,Cust_1609,23029,0.03,7,0.37
Ord_4656,Prod_4,SHP_6488,Cust_1610,6862237,0.05,44,0.57
Ord_4656,Prod_1,SHP_6487,Cust_1610,139428,0.03,9,0.59
Ord_4657,Prod_5,SHP_6489,Cust_1579,41803,0,47,0.49
Ord_4657,Prod_5,SHP_6490,Cust_1579,33686,0.06,23,0.46
Ord_4658,Prod_4,SHP_6491,Cust_1611,2693514,0.02,49,0.59
Ord_4659,Prod_6,SHP_6493,Cust_1579,145159,0.06,26,0.37
Ord_4659,Prod_6,SHP_6492,Cust_1579,3919,0.01,11,0.38
Ord_466,Prod_4,SHP_626,Cust_167,12902065,0.06,43,0.82
Ord_4660,Prod_5,SHP_6494,Cust_1578,128368,0.08,33,0.65
Ord_4660,Prod_13,SHP_6494,Cust_1578,16946,0.02,28,0.55
Ord_4661,Prod_4,SHP_6495,Cust_1571,1351653,0.01,10,0.58
Ord_4661,Prod_6,SHP_6496,Cust_1571,63,0.01,9,0.36
Ord_4662,Prod_3,SHP_6497,Cust_1601,85615,0.03,39,0.37
Ord_4663,Prod_4,SHP_6499,Cust_1612,34134555,0.03,31,0.06
Ord_4663,Prod_9,SHP_6498,Cust_1612,202642,0.03,50,0.04
Ord_4664,Prod_6,SHP_6500,Cust_1580,29413,0.01,43,0.37
Ord_4665,Prod_4,SHP_6502,Cust_1613,2488477,0.08,20,0.58
Ord_4665,Prod_1,SHP_6501,Cust_1613,317052,0.08,49,0.73
Ord_4665,Prod_3,SHP_6501,Cust_1613,12541,0.08,29,0.37
Ord_4666,Prod_8,SHP_6503,Cust_1613,37884,0.05,12,0.75
Ord_4667,Prod_11,SHP_6506,Cust_1613,6717784,0,24,0.62
Ord_4667,Prod_15,SHP_6504,Cust_1613,20038,0.02,1,0.62
Ord_4667,Prod_1,SHP_6505,Cust_1613,12852,0.01,2,0.73
Ord_4668,Prod_4,SHP_6507,Cust_1614,886363,0.08,50,0.37
Ord_4668,Prod_3,SHP_6507,Cust_1614,5908,0.01,22,0.36
Ord_4669,Prod_4,SHP_6509,Cust_1615,3887135,0.01,7,0.59
Ord_4669,Prod_6,SHP_6508,Cust_1615,22225,0.05,36,0.36
Ord_467,Prod_5,SHP_627,Cust_168,85853,0.07,43,0.06
Ord_4670,Prod_8,SHP_6510,Cust_1616,123322,0.05,43,0.05
Ord_4670,Prod_6,SHP_6511,Cust_1616,14482,0.08,39,0.37
Ord_4671,Prod_15,SHP_6512,Cust_1598,631069,0.01,32,0.57
Ord_4672,Prod_2,SHP_6513,Cust_1617,370292,0.03,49,0.54
Ord_4672,Prod_3,SHP_6514,Cust_1617,5399,0.01,29,0.37
Ord_4673,Prod_5,SHP_6515,Cust_1574,38544,0.09,39,0.65
Ord_4674,Prod_1,SHP_6518,Cust_1613,47552,0.07,39,0.57
Ord_4674,Prod_5,SHP_6517,Cust_1613,8596,0.08,4,0.46
Ord_4674,Prod_3,SHP_6516,Cust_1613,3462,0,44,0.36
Ord_4675,Prod_11,SHP_6520,Cust_1618,607096,0.01,19,0.76
Ord_4675,Prod_12,SHP_6519,Cust_1618,9294,0.09,20,0.36
Ord_4676,Prod_4,SHP_6522,Cust_1619,23037125,0.04,41,0.58
Ord_4676,Prod_13,SHP_6521,Cust_1619,4185,0.04,24,0.42
Ord_4677,Prod_13,SHP_6523,Cust_1612,28382,0.01,23,0.06
Ord_4678,Prod_17,SHP_6524,Cust_1620,344109,0.03,43,0.04
Ord_4678,Prod_6,SHP_6525,Cust_1620,20961,0.05,38,0.04
Ord_4679,Prod_4,SHP_6528,Cust_1587,2823037,0.01,29,0.59
Ord_4679,Prod_3,SHP_6526,Cust_1587,197947,0.01,18,0.35
Ord_4679,Prod_8,SHP_6527,Cust_1587,1878,0.08,23,0.74
Ord_468,Prod_11,SHP_629,Cust_168,417766,0.04,47,0.56
Ord_468,Prod_6,SHP_628,Cust_168,2454,0,34,0.37
Ord_4680,Prod_3,SHP_6529,Cust_1604,9455,0.01,32,0.36
Ord_4681,Prod_6,SHP_6530,Cust_1614,4531,0.07,11,0.35
Ord_4682,Prod_4,SHP_6531,Cust_1579,19090065,0.01,32,0.59
Ord_4682,Prod_5,SHP_6531,Cust_1579,6391,0.04,14,0.49
Ord_4683,Prod_10,SHP_6532,Cust_1622,341208,0.04,46,
Ord_4683,Prod_6,SHP_6533,Cust_1622,131168,0.03,31,0.36
Ord_4684,Prod_4,SHP_6536,Cust_1610,1928327,0.09,12,0.06
Ord_4684,Prod_8,SHP_6535,Cust_1610,123529,0,39,0.64
Ord_4684,Prod_3,SHP_6534,Cust_1610,23888,0.01,10,0.38
Ord_4685,Prod_3,SHP_6538,Cust_1614,4425,0.07,7,0.35
Ord_4686,Prod_11,SHP_6539,Cust_1602,194032,0,12,0.65
Ord_4687,Prod_5,SHP_6540,Cust_1624,244765,0,50,0.44
Ord_4687,Prod_1,SHP_6541,Cust_1624,106964,0.09,7,0.66
Ord_4688,Prod_4,SHP_6542,Cust_1615,11434285,0.04,7,0.56
Ord_4689,Prod_6,SHP_6544,Cust_1596,24553,0.02,24,0.36
Ord_4689,Prod_6,SHP_6543,Cust_1596,2332,0,40,0.39
Ord_469,Prod_5,SHP_630,Cust_169,143655,0.01,36,0.57
Ord_469,Prod_3,SHP_630,Cust_169,6333,0,13,0.38
Ord_4690,Prod_2,SHP_6545,Cust_1579,90412,0.07,4,0.42
Ord_4691,Prod_17,SHP_6546,Cust_1623,766778,0.04,25,0.56
Ord_4691,Prod_6,SHP_6547,Cust_1623,130585,0,40,0.04
Ord_4692,Prod_15,SHP_6548,Cust_1625,213031,0.08,35,0.56
Ord_4693,Prod_17,SHP_6549,Cust_1626,366828,0.09,2,0.38
Ord_4694,Prod_4,SHP_6550,Cust_1627,18496,0.06,14,0.55
Ord_4695,Prod_6,SHP_6551,Cust_1601,19948,0.03,47,0.36
Ord_4695,Prod_3,SHP_6551,Cust_1601,1971,0.09,40,0.37
Ord_4696,Prod_1,SHP_6552,Cust_1628,357781,0.03,45,0.83
Ord_4696,Prod_3,SHP_6552,Cust_1628,63559,0.07,40,0.37
Ord_4696,Prod_6,SHP_6552,Cust_1628,12514,0.01,22,0.37
Ord_4697,Prod_4,SHP_6553,Cust_1573,1009868,0.02,25,0.56
Ord_4698,Prod_6,SHP_6554,Cust_1626,3136,0.01,9,0.39
Ord_4699,Prod_9,SHP_6555,Cust_1629,6423,0.03,8,0.36
Ord_47,Prod_1,SHP_61,Cust_37,43617,0.08,40,0.59
Ord_470,Prod_5,SHP_632,Cust_168,71721,0,30,0.52
Ord_470,Prod_2,SHP_631,Cust_168,8482,0.06,21,0.57
Ord_4700,Prod_3,SHP_6557,Cust_1631,20242,0.09,38,0.38
Ord_4701,Prod_6,SHP_6558,Cust_1608,13763,0.09,16,0.04
Ord_4701,Prod_6,SHP_6559,Cust_1608,6148,0.08,43,0.39
Ord_4702,Prod_3,SHP_6560,Cust_1603,1182352,0.01,34,0.04
Ord_4702,Prod_3,SHP_6560,Cust_1603,8081,0.01,19,0.35
Ord_4703,Prod_5,SHP_6561,Cust_1632,18115,0.06,35,0.54
Ord_4704,Prod_3,SHP_6562,Cust_1633,1306406,0.01,31,0.35
Ord_4704,Prod_10,SHP_6563,Cust_1633,477189,0.05,34,0.77
Ord_4704,Prod_4,SHP_6565,Cust_1633,306663,0.07,10,0.38
Ord_4704,Prod_17,SHP_6564,Cust_1633,33603,0.05,1,0.57
Ord_4705,Prod_17,SHP_6566,Cust_1592,2132058,0.09,27,0.56
Ord_4706,Prod_6,SHP_6567,Cust_1597,325,0.03,5,0.04
Ord_4707,Prod_3,SHP_6568,Cust_1634,1112025,0.08,5,0.38
Ord_4708,Prod_5,SHP_6570,Cust_1635,200422,0.08,35,0.64
Ord_4708,Prod_3,SHP_6569,Cust_1635,12751,0.07,22,0.39
Ord_4709,Prod_3,SHP_6571,Cust_1605,12579,0.02,21,0.39
Ord_471,Prod_2,SHP_633,Cust_170,6428,0.08,44,0.43
Ord_4710,Prod_17,SHP_6572,Cust_1636,1459144,0.07,39,0.36
Ord_4711,Prod_6,SHP_6573,Cust_1633,37552,0.09,40,0.37
Ord_4711,Prod_7,SHP_6574,Cust_1633,6384,0.03,15,0.39
Ord_4712,Prod_11,SHP_6575,Cust_1570,332784,0.06,45,0.69
Ord_4713,Prod_1,SHP_6576,Cust_226,11419,0.02,32,0.57
Ord_4714,Prod_4,SHP_6577,Cust_1619,19129845,0.06,34,0.58
Ord_4714,Prod_4,SHP_6578,Cust_1619,4170865,0,24,0.57
Ord_4715,Prod_4,SHP_6581,Cust_1625,8931375,0,50,0.83
Ord_4715,Prod_15,SHP_6579,Cust_1625,342731,0.01,11,0.57
Ord_4715,Prod_13,SHP_6580,Cust_1625,3626,0.08,10,0.56
Ord_4716,Prod_13,SHP_6583,Cust_1601,8733,0.08,27,0.48
Ord_4716,Prod_8,SHP_6582,Cust_1601,2692,0.02,15,0.42
Ord_4717,Prod_11,SHP_6584,Cust_1616,149427,0.05,7,0.64
Ord_4718,Prod_5,SHP_6585,Cust_1590,47303,0.09,24,0.49
Ord_4719,Prod_5,SHP_6586,Cust_1619,12668,0.05,13,0.48
Ord_472,Prod_15,SHP_635,Cust_171,816193,0.06,27,0.56
Ord_472,Prod_1,SHP_636,Cust_171,447916,0.07,28,0.66
Ord_472,Prod_15,SHP_634,Cust_171,311405,0.01,32,0.57
Ord_472,Prod_6,SHP_636,Cust_171,131465,0.06,36,0.38
Ord_4720,Prod_6,SHP_6587,Cust_1592,79385,0.01,21,0.38
Ord_4721,Prod_3,SHP_6588,Cust_1638,20391,0.02,23,0.38
Ord_4722,Prod_3,SHP_6589,Cust_1639,3837,0.01,7,0.36
Ord_4723,Prod_7,SHP_6590,Cust_1640,1121995,0.01,10,0.81
Ord_4723,Prod_2,SHP_6591,Cust_1640,8996,0.07,22,0.06
Ord_4723,Prod_2,SHP_6590,Cust_1640,4694,0.06,1,0.59
Ord_4724,Prod_6,SHP_6592,Cust_1629,93084,0.05,39,0.39
Ord_4725,Prod_4,SHP_6593,Cust_1641,34101575,0.01,48,0.55
Ord_4725,Prod_6,SHP_6593,Cust_1641,5722,0.07,8,0.37
Ord_4725,Prod_13,SHP_6593,Cust_1641,162,0.01,33,0.52
Ord_4726,Prod_5,SHP_6594,Cust_1635,167625,0.04,47,0.58
Ord_4727,Prod_6,SHP_6595,Cust_1571,2999,0.07,1,0.39
Ord_4728,Prod_1,SHP_6596,Cust_1607,37313,0.05,33,0.59
Ord_4729,Prod_8,SHP_6597,Cust_1627,9955,0.03,18,0.64
Ord_473,Prod_8,SHP_637,Cust_172,107222,0.03,13,0.48
Ord_473,Prod_17,SHP_637,Cust_172,34285,0.06,25,0.39
Ord_473,Prod_6,SHP_638,Cust_172,6248,0.06,4,0.39
Ord_4730,Prod_1,SHP_6598,Cust_1618,823077,0.05,50,0.66
Ord_4731,Prod_9,SHP_6599,Cust_1633,8056,0.03,5,0.38
Ord_4732,Prod_11,SHP_6600,Cust_1642,20701928,0.08,49,0.71
Ord_4733,Prod_13,SHP_6602,Cust_1596,7499,0.08,43,0.57
Ord_4733,Prod_12,SHP_6601,Cust_1596,2019,0.03,4,0.36
Ord_4734,Prod_3,SHP_6603,Cust_1629,8197,0.05,38,0.04
Ord_4735,Prod_2,SHP_6604,Cust_1586,175627,0.09,38,0.46
Ord_4735,Prod_5,SHP_6605,Cust_1586,34558,0.05,50,0.37
Ord_4736,Prod_11,SHP_6607,Cust_1643,3240728,0.07,19,0.77
Ord_4736,Prod_11,SHP_6608,Cust_1643,805896,0.08,49,0.79
Ord_4736,Prod_16,SHP_6606,Cust_1643,27336,0.04,16,0.56
Ord_4737,Prod_6,SHP_6609,Cust_1605,17254,0.08,19,0.04
Ord_4738,Prod_1,SHP_6610,Cust_1586,529057,0.08,30,0.55
Ord_4739,Prod_1,SHP_6611,Cust_1612,768562,0.02,46,0.59
Ord_474,Prod_1,SHP_639,Cust_164,196626,0.06,14,0.73
Ord_4740,Prod_10,SHP_6612,Cust_1626,227767,0,15,0.77
Ord_4741,Prod_10,SHP_6613,Cust_1644,330828,0.08,25,0.69
Ord_4742,Prod_9,SHP_6614,Cust_1587,3706,0.03,47,0.36
Ord_4743,Prod_2,SHP_6615,Cust_1641,407201,0.01,43,0.56
Ord_4744,Prod_13,SHP_6616,Cust_1645,4137,0.05,14,0.58
Ord_4745,Prod_13,SHP_6617,Cust_1614,7122,0.04,18,0.44
Ord_4746,Prod_5,SHP_6618,Cust_1622,86326,0.09,46,0.44
Ord_4747,Prod_6,SHP_6619,Cust_1646,23879,0.04,48,0.36
Ord_4747,Prod_13,SHP_6620,Cust_1646,14826,0.04,47,0.04
Ord_4748,Prod_6,SHP_6621,Cust_1580,6683,0,13,0.36
Ord_4749,Prod_7,SHP_6622,Cust_1616,2557,0,43,0.54
Ord_475,Prod_3,SHP_640,Cust_173,19711,0.03,39,0.37
Ord_475,Prod_2,SHP_640,Cust_173,11417,0.01,24,0.59
Ord_4750,Prod_13,SHP_6623,Cust_1647,4712,0.01,17,0.44
Ord_4751,Prod_15,SHP_6624,Cust_1599,448089,0.02,48,0.61
Ord_4752,Prod_11,SHP_6625,Cust_1574,265121,0.09,8,0.62
Ord_4753,Prod_12,SHP_6626,Cust_1626,1062,0,21,0.36
Ord_4754,Prod_13,SHP_6627,Cust_1607,41175,0.05,36,0.59
Ord_4755,Prod_13,SHP_6628,Cust_1579,1031941,0.06,1,0.56
Ord_4756,Prod_17,SHP_6630,Cust_1648,1473471,0.01,6,0.57
Ord_4756,Prod_3,SHP_6629,Cust_1648,12299,0,37,0.36
Ord_4757,Prod_15,SHP_6633,Cust_1604,1645133,0.01,31,0.06
Ord_4757,Prod_5,SHP_6634,Cust_1604,48597,0.02,39,0.43
Ord_4757,Prod_5,SHP_6635,Cust_1604,10971,0.01,15,0.52
Ord_4757,Prod_2,SHP_6632,Cust_1604,1942,0,42,0.59
Ord_4758,Prod_15,SHP_6636,Cust_1638,39112,0.06,6,0.07
Ord_4758,Prod_1,SHP_6637,Cust_1638,4481,0.01,35,0.59
Ord_4759,Prod_6,SHP_6638,Cust_1650,3409,0.05,1,0.37
Ord_476,Prod_4,SHP_641,Cust_174,653871,0.09,15,0.83
Ord_4760,Prod_4,SHP_6639,Cust_1650,51448715,0.09,41,0.55
Ord_4761,Prod_3,SHP_6640,Cust_1632,78348,0.01,34,0.38
Ord_4762,Prod_10,SHP_6641,Cust_1570,439478,0.08,46,0.62
Ord_4763,Prod_8,SHP_6642,Cust_1627,15018,0.02,47,0.74
Ord_4764,Prod_5,SHP_6643,Cust_1622,484668,0.04,42,0.69
Ord_4764,Prod_7,SHP_6644,Cust_1622,3888,0.09,22,0.49
Ord_4764,Prod_6,SHP_6643,Cust_1622,3269,0,5,0.38
Ord_4765,Prod_6,SHP_6645,Cust_1647,28626,0.01,31,0.38
Ord_4766,Prod_4,SHP_6647,Cust_1651,1756695,0.01,33,0.58
Ord_4766,Prod_6,SHP_6646,Cust_1651,19698,0.04,16,0.38
